url,incident_number,links,occurred_on_date,district,district_name,shooting,location_of_occurrence,street,nature_of_incident,officer_journal_name,offenses,incident_clearance,number_of_arrestees,number_of_victims,number_of_offenders
https://www.wokewindows.org/incidents/202093086,202093086,false,2020-12-20 17:56:00,C11,Dorchester,false,330 M.L.K. JR BLVD,DORCHESTER AVE,ASSAULT - SIMPLE,153068  MATTHEW FARLEY,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202093082,202093082,false,2020-12-20 17:40:00,B2,Roxbury,false,"",,M/V ACCIDENT - PERSONAL INJURY,117001  RAYMOND SOTO,M/V ACCIDENT - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202093076,202093076,false,2020-12-20 17:39:00,C11,Dorchester,false,"",MORRISSEY BLVD,"",,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,,,,
https://www.wokewindows.org/incidents/202093756,202093756,false,2020-12-20 17:39:00,C11,Dorchester,false,19 NAY ST,MORRISSEY BLVD,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,116948  JAMES WALSH,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,,,,
https://www.wokewindows.org/incidents/202093071,202093071,false,2020-12-20 17:33:00,A7,East Boston,false,246 BORDER ST,BORDER ST,LARCENY SHOPLIFTING,,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202093075,202093075,false,2020-12-20 17:30:00,D4,South End,false,790 BOYLSTON ST,BOYLSTON ST,LARCENY ALL OTHERS,,LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202093081,202093081,false,2020-12-20 17:30:00,D14,Brighton,false,90 SUTHERLAND RD,WASHINGTON ST,PROPERTY - FOUND,010313  ANNETTE ZAMBELLO,PROPERTY - FOUND,,,,
https://www.wokewindows.org/incidents/202093068,202093068,false,2020-12-20 17:28:00,A7,East Boston,false,"",NEW ST,"",,HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/202093062,202093062,false,2020-12-20 17:28:00,B2,Roxbury,false,"",WASHINGTON ST,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202093070,202093070,false,2020-12-20 17:26:00,B2,Roxbury,false,"",DELLE AVE,"",,VANDALISM,,,,
https://www.wokewindows.org/incidents/202093100,202093100,false,2020-12-20 17:20:00,D14,Brighton,false,44 PRATT ST,PRATT ST,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,107421  KEVIN BERNAZZANI,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,,,,
https://www.wokewindows.org/incidents/202093060,202093060,false,2020-12-20 17:14:00,C11,Dorchester,false,715 WILLIAM T MORRISSEY BLVD,WILLIAM T MORRISSEY BLVD,VERBAL DISPUTE,114079  SHAYNE FINN,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093073,202093073,false,2020-12-20 17:13:00,B3,Mattapan,false,18 NELSON ST,NELSON ST,LANDLORD - TENANT,148289  SEAN P. O'BRIEN,LANDLORD - TENANT,,,,
https://www.wokewindows.org/incidents/202093507,202093507,false,2020-12-20 17:00:00,A15,Charlestown,false,32 PARKER ST,VINE ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,076156  KELVIN ERVIN,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202093065,202093065,false,2020-12-20 16:59:00,C6,South Boston,false,391 D ST,D ST,VANDALISM,144329  RICHARD ANTHONY ERRICO,VANDALISM,,,,
https://www.wokewindows.org/incidents/202093074,202093074,false,2020-12-20 16:58:00,A7,East Boston,false,1094 SARATOGA ST,SARATOGA ST,VANDALISM,012130  SHAWN MARANDO,VANDALISM,,,,
https://www.wokewindows.org/incidents/202093063,202093063,false,2020-12-20 16:54:00,B3,Mattapan,false,"",DARLINGTON ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093067,202093067,false,2020-12-20 16:52:00,B2,Roxbury,false,"",,SICK ASSIST - DRUG RELATED ILLNESS,148281  CHRISTOPHE KERRIGAN,SICK ASSIST - DRUG RELATED ILLNESS,,,,
https://www.wokewindows.org/incidents/202093056,202093056,false,2020-12-20 16:48:00,E18,Hyde Park,false,"",RIVER ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093064,202093064,false,2020-12-20 16:47:00,A7,East Boston,false,246 BORDER ST,BORDER ST,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,097246  MICHAEL FORBES,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,,,,
https://www.wokewindows.org/incidents/202093053,202093053,false,2020-12-20 16:35:00,B2,Roxbury,false,"",,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202093059,202093059,false,2020-12-20 16:34:00,B2,Roxbury,false,30 COBDEN ST,COBDEN ST,ASSAULT - AGGRAVATED,,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202093054,202093054,false,2020-12-20 16:30:00,E5,West Roxbury,false,"",GLENDOWER RD,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202093117,202093117,false,2020-12-20 16:28:00,B2,Roxbury,false,"",ANNUNCIATION RD,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202093051,202093051,false,2020-12-20 16:23:00,B2,Roxbury,false,95 INTERVALE ST,INTERVALE ST,ASSAULT - AGGRAVATED,103384  SEAN P GANNON,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202093050,202093050,false,2020-12-20 16:20:00,D4,South End,false,"",E CANTON ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093052,202093052,false,2020-12-20 16:18:00,C11,Dorchester,false,500 GENEVA AVE,GENEVA AVE,LARCENY SHOPLIFTING,111716  BRENDON BUCCELLI,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202093055,202093055,false,2020-12-20 16:15:00,C11,Dorchester,false,610 GALLIVAN BLVD,GIBSON ST,AUTO THEFT,011064  SYBIL MASON,AUTO THEFT,,,,
https://www.wokewindows.org/incidents/202093057,202093057,false,2020-12-20 16:15:00,D4,South End,false,"",,ASSAULT - AGGRAVATED,010280  BRIAN LYDON,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202093103,202093103,false,2020-12-20 16:00:00,A7,East Boston,false,68 LIVERPOOL ST,PARIS ST,PROPERTY - LOST/ MISSING,,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/202093072,202093072,false,2020-12-20 16:00:00,A15,Charlestown,false,7 MONUMENT AVE,MONUMENT AVE,SICK ASSIST,009017  RICHARD GREER,MISSING PERSON - NOT REPORTED - LOCATED,,,,
https://www.wokewindows.org/incidents/202093042,202093042,false,2020-12-20 15:50:00,C6,South Boston,false,"",DORCHESTER ST,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202093125,202093125,false,2020-12-20 15:48:00,D4,South End,false,133 NORTHAMPTON ST,NORTHAMPTON ST,MISSING PERSON - LOCATED,103583  JASON TURCOTTE,MISSING PERSON - LOCATED,,,,
https://www.wokewindows.org/incidents/202093040,202093040,false,2020-12-20 15:45:00,E5,West Roxbury,false,"",WASHINGTON ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093037,202093037,false,2020-12-20 15:30:00,B3,Mattapan,false,"",,M/V ACCIDENT - PROPERTY DAMAGE,011685  PATRICK FOLEY,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202093038,202093038,false,2020-12-20 15:25:00,B2,Roxbury,false,"",BLUE HILL AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093058,202093058,false,2020-12-20 15:23:00,D14,Brighton,false,44 PRATT ST,PRATT ST,BURGLARY - RESIDENTIAL,107421  KEVIN BERNAZZANI,BURGLARY - RESIDENTIAL,,,,
https://www.wokewindows.org/incidents/202093036,202093036,false,2020-12-20 15:20:00,E13,Jamaica Plain,false,20 WOODLAWN ST,WOODLAWN ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202093047,202093047,false,2020-12-20 15:14:00,B2,Roxbury,false,43 VIRGINIA ST,WASHINGTON ST,THREATS TO DO BODILY HARM,116235  GREGORY JOSEPH,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202093035,202093035,false,2020-12-20 15:12:00,B2,Roxbury,false,455 BLUE HILL AVE,BLUE HILL AVE,INVESTIGATE PROPERTY,,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202093045,202093045,false,2020-12-20 15:03:00,D4,South End,false,362 COMMONWEALTH AVE,COMMONWEALTH AVE,FIRE REPORT,"153086  DANIEL, J FULLAM JR.",FIRE REPORT,,,,
https://www.wokewindows.org/incidents/202093034,202093034,false,2020-12-20 15:00:00,E5,West Roxbury,false,54 MANTHORNE RD,MANTHORNE RD,M/V ACCIDENT - OTHER,,M/V ACCIDENT - OTHER,,,,
https://www.wokewindows.org/incidents/202093194,202093194,false,2020-12-20 15:00:00,C6,South Boston,false,79 W BROADWAY,W BROADWAY,EXTORTION OR BLACKMAIL,009710  EVON BURKE,EXTORTION OR BLACKMAIL,,,,
https://www.wokewindows.org/incidents/202093025,202093025,false,2020-12-20 14:45:00,C11,Dorchester,false,361 BOWDOIN ST,GIBSON ST,FRAUD - FALSE PRETENSE / SCHEME,,FRAUD - FALSE PRETENSE / SCHEME,,,,
https://www.wokewindows.org/incidents/202093095,202093095,false,2020-12-20 14:44:00,D14,Brighton,false,103 HARVARD AVE,HARVARD AVE,ASSAULT - AGGRAVATED,,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202093026,202093026,false,2020-12-20 14:44:00,B3,Mattapan,false,"",WOODROW AVE,"",,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202093028,202093028,false,2020-12-20 14:36:00,C11,Dorchester,false,124 PARK ST,PARK ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202093029,202093029,false,2020-12-20 14:32:00,B3,Mattapan,false,"",NORFOLK ST,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202093120,202093120,false,2020-12-20 14:30:00,A7,East Boston,false,210 BORDER ST,BORDER ST,LARCENY SHOPLIFTING,012130  SHAWN MARANDO,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202093205,202093205,false,2020-12-20 14:30:00,E5,West Roxbury,false,4343 WASHINGTON ST,WASHINGTON ST,LARCENY THEFT FROM MV - NON-ACCESSORY,050598  DANIEL CICCOLO,LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202093030,202093030,false,2020-12-20 14:17:00,B3,Mattapan,false,227 TALBOT AVE,TALBOT AVE,M/V ACCIDENT - PROPERTY DAMAGE,116933  MATTHEW WYMAN,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202093024,202093024,false,2020-12-20 14:12:00,E5,West Roxbury,false,110 BROOKWAY RD,BROOKWAY RD,VANDALISM,012128  FRANK LEE,VANDALISM,,,,
https://www.wokewindows.org/incidents/202093023,202093023,false,2020-12-20 14:02:00,D4,South End,false,569 MASSACHUSETTS AVE,MASSACHUSETTS AVE,VERBAL DISPUTE,153152  ANTHONY DOWLING,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093021,202093021,false,2020-12-20 13:59:00,D14,Brighton,false,372 WASHINGTON ST,WASHINGTON ST,INVESTIGATE PERSON,120901  DAVID MACIOCE,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202093020,202093020,false,2020-12-20 13:56:00,C11,Dorchester,false,53 SAGAMORE ST,SAGAMORE ST,M/V ACCIDENT - PROPERTY DAMAGE,093756  LAURA DHOOGE,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202093017,202093017,false,2020-12-20 13:50:00,E18,Hyde Park,false,1037 RIVER ST,HYDE PARK AVE,M/V ACCIDENT - OTHER,,M/V ACCIDENT - OTHER,,,,
https://www.wokewindows.org/incidents/202093011,202093011,false,2020-12-20 13:49:00,C11,Dorchester,false,16 GLENWAY ST,GIBSON ST,VANDALISM,,VANDALISM,,,,
https://www.wokewindows.org/incidents/202093015,202093015,false,2020-12-20 13:40:00,D4,South End,false,100 HUNTINGTON AVE,HUNTINGTON AVE,LARCENY SHOPLIFTING,,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202093013,202093013,false,2020-12-20 13:39:00,D4,South End,false,"",HUNTINGTON AVE,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202093019,202093019,false,2020-12-20 13:37:00,E13,Jamaica Plain,false,"",CENTRE ST,VAL - VIOLATION OF AUTO LAW,144427  TYRAUN BARBOZA,VAL - VIOLATION OF AUTO LAW,,,,
https://www.wokewindows.org/incidents/202093018,202093018,false,2020-12-20 13:34:00,A1,Downtown,false,60 PRINCE ST,PRINCE ST,SICK/INJURED/MEDICAL - PERSON,"153146  JORDAN, M. WELLS",SICK/INJURED/MEDICAL - PERSON,,,,
https://www.wokewindows.org/incidents/202093227,202093227,false,2020-12-20 13:29:00,A7,East Boston,false,"",PARIS ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093016,202093016,false,2020-12-20 13:15:00,A1,Downtown,false,185 FULTON ST,FULTON ST,SICK ASSIST,111241  MICHAEL MUSTACCHIO,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202093005,202093005,false,2020-12-20 13:01:00,C11,Dorchester,false,725 CENTRE ST,GIBSON ST,M/V - LEAVING SCENE - PERSONAL INJURY,051826  TIMOTHY WARREN,M/V - LEAVING SCENE - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202093006,202093006,false,2020-12-20 12:43:00,B2,Roxbury,false,"",ANNUNCIATION RD,"",,VIOLATION - RESTRAINING ORDER (NO ARREST),,,,
https://www.wokewindows.org/incidents/202093000,202093000,false,2020-12-20 12:39:00,B3,Mattapan,false,"",BABSON ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093001,202093001,false,2020-12-20 12:30:00,A7,East Boston,false,74 CHELSEA ST,CHELSEA ST,VANDALISM,153114  ELIEZER VAZQUEZ,VANDALISM,,,,
https://www.wokewindows.org/incidents/202092992,202092992,false,2020-12-20 12:30:00,D14,Brighton,false,"",WASHINGTON ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202093031,202093031,false,2020-12-20 12:30:00,B2,Roxbury,false,237 WALNUT AVE,WALNUT AVE,VANDALISM,011982  RICHARD SLAMIN,VANDALISM,,,,
https://www.wokewindows.org/incidents/202092997,202092997,false,2020-12-20 12:19:00,E18,Hyde Park,false,1025 TRUMAN PKWY,TRUMAN PKWY,LARCENY SHOPLIFTING,050078  CAROL MORSE,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202093010,202093010,false,2020-12-20 12:18:00,D14,Brighton,false,1160 COMMONWEALTH AVE,COMMONWEALTH AVE,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202093961,202093961,false,2020-12-20 12:15:00,B3,Mattapan,false,92 ELLINGTON ST,ELLINGTON ST,FRAUD - FALSE PRETENSE / SCHEME,128208  NAWEED HASSAN,FRAUD - FALSE PRETENSE / SCHEME,,,,
https://www.wokewindows.org/incidents/202092988,202092988,false,2020-12-20 12:13:00,D4,South End,false,54 SAN JUAN ST,SAN JUAN ST,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,,BREAKING AND ENTERING (B&E) MOTOR VEHICLE; LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202093223,202093223,false,2020-12-20 12:00:00,E5,West Roxbury,false,"",CENTRE ST,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202095294,202095294,false,2020-12-20 12:00:00,D14,Brighton,false,14 COMMONWEALTH CT,WASHINGTON ST,AUTO THEFT - MOTORCYCLE / SCOOTER,148260  RYAN EGAN,AUTO THEFT - MOTORCYCLE / SCOOTER,,,,
https://www.wokewindows.org/incidents/202092987,202092987,false,2020-12-20 11:48:00,B2,Roxbury,false,"",COLUMBIA RD,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202092994,202092994,false,2020-12-20 11:45:00,D4,South End,false,108 PETERBOROUGH ST,PETERBOROUGH ST,INVESTIGATE PERSON,"153086  DANIEL, J FULLAM JR.",INVESTIGATE PERSON; SICK/INJURED/MEDICAL - PERSON,,,,
https://www.wokewindows.org/incidents/202092986,202092986,false,2020-12-20 11:40:00,B2,Roxbury,false,36 WASHINGTON ST,WASHINGTON ST,TOWED MOTOR VEHICLE,151195  BRENDAN KEOHAN,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202092985,202092985,false,2020-12-20 11:35:00,D4,South End,false,"",TREMONT ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202092996,202092996,false,2020-12-20 11:32:00,E5,West Roxbury,false,7 CONWAY ST,CONWAY ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,144315  LAURA MELISSA SUAREZ,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202092984,202092984,false,2020-12-20 11:29:00,B2,Roxbury,false,"",,M/V - LEAVING SCENE - PERSONAL INJURY,,M/V - LEAVING SCENE - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202093201,202093201,false,2020-12-20 11:25:00,D4,South End,false,306 COMMONWEALTH AVE,COMMONWEALTH AVE,HARASSMENT/ CRIMINAL HARASSMENT,093867  TIMOTHY MCCARTHY,HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/202092977,202092977,false,2020-12-20 11:20:00,E5,West Roxbury,false,135 BROWN AVE,BROWN AVE,TOWED MOTOR VEHICLE,012128  FRANK LEE,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202092979,202092979,false,2020-12-20 11:18:00,E18,Hyde Park,false,"",BLAKE ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202092989,202092989,false,2020-12-20 11:15:00,D14,Brighton,false,"",,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,075652  JASON NUNEZ,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/202092983,202092983,false,2020-12-20 11:12:00,A7,East Boston,false,221 BORDER ST,BORDER ST,INVESTIGATE PERSON,009282  PETER FONTANEZ,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202092991,202092991,false,2020-12-20 11:11:00,C11,Dorchester,false,"",COLEMAN ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202092973,202092973,false,2020-12-20 11:03:00,C11,Dorchester,false,5 PARKMAN ST,PARKMAN ST,LARCENY THEFT FROM MV - NON-ACCESSORY,126479  NOLAN BURNS,LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202092972,202092972,false,2020-12-20 11:02:00,B2,Roxbury,false,131 RUTHVEN ST,RUTHVEN ST,TOWED MOTOR VEHICLE,011591  CHRISTOPHER COLBY,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202092976,202092976,false,2020-12-20 11:01:00,B3,Mattapan,false,281 NORFOLK ST,NORFOLK ST,TOWED MOTOR VEHICLE,148289  SEAN P. O'BRIEN,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202092982,202092982,false,2020-12-20 10:45:00,A7,East Boston,false,15 BEACHVIEW RD,BEACHVIEW RD,BREAKING AND ENTERING (B&E) MOTOR VEHICLE (NO PROPERTY STOLEN),011316  DAVID HALE,BREAKING AND ENTERING (B&E) MOTOR VEHICLE (NO PROPERTY STOLEN); LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202092970,202092970,false,2020-12-20 10:33:00,B3,Mattapan,false,14 ROSEDALE ST,ROSEDALE ST,PROPERTY - ACCIDENTAL DAMAGE,116933  MATTHEW WYMAN,PROPERTY - ACCIDENTAL DAMAGE,,,,
https://www.wokewindows.org/incidents/202093195,202093195,false,2020-12-20 10:30:00,A1,Downtown,false,74 KNEELAND ST,KNEELAND ST,BURGLARY - COMMERICAL,011138  TOMMY YUNG,BURGLARY - COMMERICAL,,,,
https://www.wokewindows.org/incidents/202093003,202093003,false,2020-12-20 10:30:00,D4,South End,false,450 HARRISON AVE,HARRISON AVE,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202092959,202092959,false,2020-12-20 10:09:00,D14,Brighton,false,116 WASHINGTON ST,WASHINGTON ST,PROPERTY - LOST/ MISSING,153133  COLIN MCCARTHY,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/202092968,202092968,false,2020-12-20 10:05:00,C11,Dorchester,false,130 HAMILTON ST,HAMILTON ST,LARCENY ALL OTHERS,,LARCENY ALL OTHERS; LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/202092964,202092964,false,2020-12-20 09:58:00,C11,Dorchester,false,"",TALBOT AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202092963,202092963,false,2020-12-20 09:51:00,C11,Dorchester,false,137 GENEVA AVE,GENEVA AVE,INVESTIGATE PROPERTY,121746  ALEX MISIASZEK,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202092958,202092958,false,2020-12-20 09:46:00,D14,Brighton,false,37 HARRIET ST,HARRIET ST,LARCENY THEFT FROM MV - NON-ACCESSORY,011623  ARTHUR LONERGAN,LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202092962,202092962,false,2020-12-20 09:42:00,B2,Roxbury,false,"",,"",,M/V ACCIDENT - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202092965,202092965,false,2020-12-20 09:25:00,B2,Roxbury,false,1626 TREMONT ST,TREMONT ST,LARCENY SHOPLIFTING,151195  BRENDAN KEOHAN,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202092961,202092961,false,2020-12-20 09:19:00,C11,Dorchester,false,7 DELANO ST,DELANO ST,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202092954,202092954,false,2020-12-20 09:10:00,B2,Roxbury,false,53 FOREST ST,FOREST ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/212001443,212001443,false,2020-12-20 09:00:00,D4,South End,false,"",HARRISON AVE,"",,HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/202092955,202092955,false,2020-12-20 08:53:00,B3,Mattapan,false,"",THETFORD AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202092957,202092957,false,2020-12-20 08:37:00,D14,Brighton,false,50 HARRIET ST,HARRIET ST,LARCENY THEFT FROM MV - NON-ACCESSORY,011623  ARTHUR LONERGAN,LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202092956,202092956,false,2020-12-20 08:19:00,B2,Roxbury,false,650 HUNTINGTON AVE,HUNTINGTON AVE,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202092952,202092952,false,2020-12-20 08:18:00,D4,South End,false,363 ALBANY ST,ALBANY ST,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202092966,202092966,false,2020-12-20 08:00:00,B3,Mattapan,false,"",BLUE HILL AVE,M/V - LEAVING SCENE - PROPERTY DAMAGE,116141  AMYLEIGH DEVITO,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202092951,202092951,false,2020-12-20 07:56:00,C6,South Boston,false,231 NORTHERN AVE,NORTHERN AVE,HARASSMENT/ CRIMINAL HARASSMENT,106713  MICHAEL GOGGIN,HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/202093066,202093066,false,2020-12-20 07:30:00,B2,Roxbury,false,2400 WASHINGTON ST,WASHINGTON ST,INVESTIGATE PERSON,011982  RICHARD SLAMIN,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202093459,202093459,false,2020-12-20 07:00:00,D14,Brighton,false,123 BRIGHTON AVE,WASHINGTON ST,INVESTIGATE PROPERTY,009557  CLEVELAND BURWELL,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202092949,202092949,false,2020-12-20 06:49:00,B2,Roxbury,false,"",,M/V ACCIDENT - PROPERTY DAMAGE,011816  LUIS LOPEZ,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202092946,202092946,false,2020-12-20 06:08:00,B2,Roxbury,false,322 BLUE HILL AVE,BLUE HILL AVE,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,131257  ELIOT TELISNOR,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,,,,
https://www.wokewindows.org/incidents/202092944,202092944,false,2020-12-20 05:33:00,B3,Mattapan,false,20 AMES ST,AMES ST,ASSAULT - SIMPLE,153160  MARK OSIS,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202092943,202092943,false,2020-12-20 05:28:00,E13,Jamaica Plain,false,154 HEATH ST,HEATH ST,THREATS TO DO BODILY HARM,011641  CARL SHORTER,THREATS TO DO BODILY HARM,,,,
